id,url,titre,adresse,categorie,categorie_source,type_projet,montant_initial,montant_actuel,nombre_contributions,nombre_commentaires,nombre_videos,nombre_images,nombre_publications
200392,https://fr.ulule.com/mistral-boulangerieaulevain/,"Mistral, Nouvelle boulangerie à Sanary-sur-mer",,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,6465.0,62.0,59,0,23,0
195044,https://fr.ulule.com/ave-racine/,La révolution de la Charcuterie Végétale,Marseille,Artisanat & Cuisine,artisanat_cuisine,prevente,200.0,17202.0,6678.0,1619,1,36,17
199487,https://fr.ulule.com/les-beurrees-du-bocal/,Les Beurrées du Bocal : une biscuiterie à Louvigné-du-Désert,Louvigné-du-Désert,Artisanat & Cuisine,artisanat_cuisine,euros,1500.0,2311.0,38.0,39,0,21,4
193848,https://fr.ulule.com/la-ceramique-ecolo-made-in-france/,La céramique made in France qui révolutionne le quotidien,Montreuil,Artisanat & Cuisine,artisanat_cuisine,euros,8700.0,11716.0,187.0,187,1,36,8
190118,https://fr.ulule.com/alpa-le-vin-corse-autrement/,Le Vin Corse : En Avant ! Autrement. Au féminin💋,Pianottoli-Caldarello,Artisanat & Cuisine,artisanat_cuisine,prevente,100.0,210.0,46.0,43,1,52,9
197391,https://fr.ulule.com/romanesco-le-garde-manger-low-tech/,"Romanesco, le garde-manger Low-Tech pour un avenir durable.",Saint-Nazaire,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,6407.0,37.0,15,1,61,7
195169,https://fr.ulule.com/lasandwicheriestoreaixlesbains/,La Sandwicherie,Aix-les-Bains,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,5015.0,47.0,29,0,20,10
197414,https://fr.ulule.com/toryde/,La Gastronomie Guyanaise en Gironde,Langon,Artisanat & Cuisine,artisanat_cuisine,euros,365.0,365.0,6.0,8,0,23,1
196401,https://fr.ulule.com/mio-palmo/,MIO PALMO - vaisselle artisanale en verre marin surcyclé,Marseille,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,4919.0,89.0,78,0,29,0
193127,https://fr.ulule.com/nouvel-atelier-hartmann-guitar/,Nouvel Atelier Hartmann Guitar en 2025,Gières,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,8397.0,70.0,29,0,17,4
200333,https://fr.ulule.com/paul-marcon-finale-bocuse-d-or-2025/,🔥 Soutenez Paul Marcon pour la Finale Bocuse d'Or 2025 ! 🔥,,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3970.0,100.0,30,0,9,0
194913,https://fr.ulule.com/maison-sow/,Aventure Pimentée avec Maison Sow,,Artisanat & Cuisine,artisanat_cuisine,prevente,100.0,140.0,97.0,66,1,13,6
197698,https://fr.ulule.com/volume-concept-store/,Volume Concept Store à Orléans en décembre !!,Orléans,Artisanat & Cuisine,artisanat_cuisine,euros,1500.0,2358.0,23.0,15,0,42,0
195415,https://fr.ulule.com/onestpoli/,Poli - Ateliers et événements culturels à Paris.,Paris,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3325.0,67.0,41,1,53,6
198404,https://fr.ulule.com/donnons-vie-a-la-potinerie/,Donnons vie à La Potinerie !,,Artisanat & Cuisine,artisanat_cuisine,euros,2500.0,3300.0,50.0,43,0,13,0
198746,https://fr.ulule.com/un-stand-pour-plus-de-cuir--/,Un stand pour plus de cuir !,Nantes,Artisanat & Cuisine,artisanat_cuisine,euros,750.0,1840.0,17.0,19,0,21,6
191788,https://fr.ulule.com/ukiyoramen/,"UKIYO RAMEN, “LE RAMEN DU MONDE PRÉSENT”",Paris,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,5738.0,125.0,122,1,22,12
196493,https://fr.ulule.com/cmafeuillebijoux/,C Ma Feuille - Atelier de Bijouterie,Clermont-Ferrand,Artisanat & Cuisine,artisanat_cuisine,euros,1000.0,1628.0,37.0,42,0,18,0
184512,https://fr.ulule.com/aleneeternelle/,LEGACY : L’Alêne éternelle,La Réole,Artisanat & Cuisine,artisanat_cuisine,prevente,20.0,67.0,52.0,36,1,21,7
198185,https://fr.ulule.com/elfthernet-cooking-book/,Le Elfthernet Cooking Book!,Menton,Artisanat & Cuisine,artisanat_cuisine,euros,4500.0,5137.0,64.0,28,1,55,17
175915,https://fr.ulule.com/aux-delices-d-anais/,Aux délices d'Anaïs,Uzein,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,10345.0,104.0,113,0,11,5
198407,https://fr.ulule.com/livre-la-cuisine-de-balou/,LIVRE La cuisine de Balou,,Artisanat & Cuisine,artisanat_cuisine,prevente,20.0,73.0,46.0,20,0,16,0
196998,https://fr.ulule.com/lancement-feuille-blanche--cafe-noir/,"Donnez Vie à Feuille Blanche, Café Noir",Cachan,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3160.0,62.0,49,1,28,8
198399,https://fr.ulule.com/mon-petit-brunch-bourges/,Mon Petit Brunch Bourges,Bourges,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,4055.0,20.0,6,0,24,0
191241,https://fr.ulule.com/un-coup-de-mousse-pour-les-deux-brunes/,"Donnez un coup de ""Mousse"" aux deux Brunes!",Montreuil-Bellay,Artisanat & Cuisine,artisanat_cuisine,euros,2200.0,5489.0,80.0,79,1,28,2
186388,https://fr.ulule.com/uniqakes/,Salon de thé autour de la gourmandise du cake design,Saint-Jory,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3215.0,50.0,44,0,15,1
195707,https://fr.ulule.com/solopasta/,"La vraie pasta à Lyon, comme en Italie !",lyon,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,3500.0,74.0,43,1,35,8
197048,https://fr.ulule.com/atelier-partage-nicolas/,Un atelier partagé pour Nicolas !,Vernon,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,2450.0,55.0,36,0,12,14
197714,https://fr.ulule.com/chez-marion-salon-de-the/,"Chez Marion, votre nouveau salon de thé & brunch à Vallet",,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3140.0,52.0,52,0,23,4
196888,https://fr.ulule.com/fousdechocolat/,Etes-vous Fous de Chocolat ?,Meyrals,Artisanat & Cuisine,artisanat_cuisine,euros,1500.0,1588.0,26.0,34,0,35,4
196647,https://fr.ulule.com/gin-occitano-breton/,Un GIN Occitano-Breton à découvrir chez vous !,Castries,Artisanat & Cuisine,artisanat_cuisine,prevente,140.0,146.0,77.0,89,1,38,29
186345,https://fr.ulule.com/l-a-boire/,L'A BOIRE : Bistrot & Brocante,,Artisanat & Cuisine,artisanat_cuisine,euros,7000.0,7050.0,114.0,112,1,42,1
196082,https://fr.ulule.com/les-etoiles-magiques/,Les étoiles de Noël - la gourmandise magique !,Tours,Artisanat & Cuisine,artisanat_cuisine,prevente,50.0,742.0,188.0,120,1,20,2
196147,https://fr.ulule.com/klem-cuisine/,Aidez Klem Cuisine à mettre du beurre dans ses épinards :),Nice,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3104.0,44.0,14,0,18,3
195696,https://fr.ulule.com/courtoisies-les-nouvelles-tartinables/,"Courtoisies, tartinables végétales, comme bon vous sied!",,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,9127.0,134.0,84,1,34,7
173971,https://fr.ulule.com/virginie-queenamann-wedding-cake-ateliers/,Virginie Queenamann- wedding et ateliers pâtisserie,,Artisanat & Cuisine,artisanat_cuisine,euros,1200.0,1210.0,17.0,5,0,15,0
188091,https://fr.ulule.com/maison-primavera/,"Maison Primavera, la marque qui réveille votre intérieur",,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,9685.0,113.0,100,1,128,9
197335,https://fr.ulule.com/un-atelier-pour-oneiros/,Un atelier pour Oneïros,Rennes,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,4465.0,91.0,101,0,30,0
197534,https://fr.ulule.com/12degres/,12 Degrés,,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,3760.0,53.0,29,0,16,1
193552,https://fr.ulule.com/biso-une-boutique-atelier-artisanale-a-toulouse/,Biso : une boutique-atelier artisanale à Toulouse !,Toulouse,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,5075.0,85.0,37,0,57,1
190478,https://fr.ulule.com/chez-kantina/,"CHEZ KANTINA,",Béthune,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,4020.0,48.0,23,1,23,1
196324,https://fr.ulule.com/furifuri-lance-des-nouveautes/,"NOUVEAUTÉS FURIFURI : PEP'S, UMAMI, CURCUMA & GENKI !",Nice,Artisanat & Cuisine,artisanat_cuisine,prevente,200.0,1067.0,174.0,105,1,58,5
193649,https://fr.ulule.com/le-bar-a-couture-de-bobine-decureuil/,🧵 Le Bar à Couture de Bobine d'Écureuil 🐿️,L'Isle-Jourdain,Artisanat & Cuisine,artisanat_cuisine,euros,2700.0,7320.0,104.0,74,1,59,50
193648,https://fr.ulule.com/nouvel-espace-mielifique/,Nouvel espace de travail pour La Ferme Mielifique à Mornant,Mornant,Artisanat & Cuisine,artisanat_cuisine,euros,3600.0,11634.0,118.0,121,1,58,24
190103,https://fr.ulule.com/le-dallery-a-besoin-de-vous/,"Mobilisez-vous pour Le Dallery, meilleur bar de Paris !",Paris,Artisanat & Cuisine,artisanat_cuisine,euros,10000.0,4038.0,84.0,44,1,11,5
196163,https://fr.ulule.com/miniscuits/,"Mini'scuits, des mini gâteaux, un grand projet !",,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,2108.0,46.0,25,0,13,0
196468,https://fr.ulule.com/sosa-coffee-club/,Sosa Coffee Club,Paris,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,4200.0,38.0,21,0,18,0
196916,https://fr.ulule.com/creation-une-autre-saison/,Petit coup de pouce pour < Une autre saison>,,Artisanat & Cuisine,artisanat_cuisine,euros,1000.0,1015.0,29.0,18,0,17,0
194772,https://fr.ulule.com/atelier-de-poterie/,Atelier de Poterie,Barcus,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3000.0,28.0,7,0,5,0
196809,https://fr.ulule.com/labergerie-collection/,Soutenez l'Artisanat avec La Box Tricot de La Bergerie,,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,3790.0,60.0,55,0,58,3
191235,https://fr.ulule.com/hydromellerie-mamydromel/,Hydromellerie Artisanale - Mamydromel,Paris,Artisanat & Cuisine,artisanat_cuisine,euros,8400.0,9842.0,129.0,60,0,29,15
194094,https://fr.ulule.com/las-chachitas/,"Las Chachitas, Hot Salsas mexicaines",Aix-en-Provence,Artisanat & Cuisine,artisanat_cuisine,prevente,200.0,322.0,66.0,57,1,21,14
192686,https://fr.ulule.com/panettone_e_spaghetti/,Renaître de ses cendres.,Lagord,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3410.0,65.0,64,0,9,0
192597,https://fr.ulule.com/cuisiner-beau--bon/,Cuisiner Beau & Bon,,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,5568.0,99.0,82,1,90,0
194681,https://fr.ulule.com/julie-schierer-vins-nature-ma-collecte/,À la découverte des vins nature!,Le Pecq,Artisanat & Cuisine,artisanat_cuisine,euros,6000.0,6330.0,80.0,92,1,17,16
196475,https://fr.ulule.com/les-feux-de-l-ame---bougies---detente/,Les feux de l'âme | Candles & Lounge Amboise -Décembre 2024,Amboise,Artisanat & Cuisine,artisanat_cuisine,euros,1000.0,1014.0,14.0,14,1,26,2
190833,https://fr.ulule.com/la-cantine-volpino-c-est-pour-bientot/,"La Cantine Volpino, c'est pour bientôt !",,Artisanat & Cuisine,artisanat_cuisine,euros,1000.0,1765.0,25.0,16,0,9,10
195040,https://fr.ulule.com/cremebruleebougies/,Illuminez vos moments avec Crème Brûlée,,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,2010.0,20.0,15,0,19,7
195291,https://fr.ulule.com/dude-liqueur-de-cafe-coldbrew/,"DUDE - Liqueur de café ""cold brew""",Lyon,Artisanat & Cuisine,artisanat_cuisine,prevente,100.0,109.0,92.0,50,0,63,12
194863,https://fr.ulule.com/enomouline-kitdemoulage/,"Eno'mouline, kit de moulage éco-responsable",,Artisanat & Cuisine,artisanat_cuisine,euros,1000.0,1440.0,38.0,12,0,39,8
193831,https://fr.ulule.com/rolande-cafe-cantine-ouverture-fin-2024/,"Rolande, café-cantine",Saint-Brieuc,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,4510.0,83.0,53,0,12,1
193318,https://fr.ulule.com/gourmandiz-pates-a-tartiner/,Gourmandiz - Les pâtes à tartiner parfaites ❤️,,Artisanat & Cuisine,artisanat_cuisine,prevente,100.0,1708.0,519.0,442,1,48,25
195254,https://fr.ulule.com/oree-land/,Orée Land,,Artisanat & Cuisine,artisanat_cuisine,euros,1601.0,75.0,6.0,2,0,14,0
193784,https://fr.ulule.com/arsene-boissons/,La plus bluffante des alternatives au café,Nantes,Artisanat & Cuisine,artisanat_cuisine,prevente,100.0,1285.0,603.0,188,1,53,11
191595,https://fr.ulule.com/reduction-bilan-carbone-production-spiruline/,Réduction du bilan carbone de ma production de spiruline.,Saint-Victor-et-Melvieu,Artisanat & Cuisine,artisanat_cuisine,euros,5600.0,6940.0,16.0,8,0,17,0
195085,https://fr.ulule.com/offrez-un-abri-a-l-age-du-fil/,Offrez un abri à L'âge du fil,Limoges,Artisanat & Cuisine,artisanat_cuisine,euros,535.0,535.0,14.0,12,0,9,5
192235,https://fr.ulule.com/chez-alexandre/,Pour créer la taverne nature de La Ciotat !,La Ciotat,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,4344.0,78.0,92,1,55,2
192626,https://fr.ulule.com/restaurant-altitude/,RESTAURANT EN HAUTE SAVOIE A BELLEVAUX,Bellevaux,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,3500.0,23.0,25,1,6,0
189906,https://fr.ulule.com/andrea-patisserie/,Lancement de Andréa Bonin / Douceurs et gourmandises,Moras-en-Valloire,Artisanat & Cuisine,artisanat_cuisine,euros,1500.0,1789.0,38.0,22,0,29,1
188381,https://fr.ulule.com/la-gousse-toiture-1/,La Gousse Toiture,Béziers,Artisanat & Cuisine,artisanat_cuisine,euros,1600.0,940.0,16.0,6,0,7,0
191332,https://fr.ulule.com/huiledolivedeparis/,De l'huile d'olive parisienne,,Artisanat & Cuisine,artisanat_cuisine,euros,1400.0,1934.0,54.0,32,0,10,6
188322,https://fr.ulule.com/distillerie-terre-froide-produits-pur-malt-bio-et-local/,"La Distillerie Terre Froide, des spiritueux 100% bio.",,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,10346.0,103.0,110,0,67,24
191347,https://fr.ulule.com/maisonlasauvage/,Maison Lasauvage sublime vos plats,France,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,2561.0,55.0,24,1,34,14
190128,https://fr.ulule.com/la-poterie-des-perles/,La Poterie des Perles,,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,4149.0,46.0,21,1,19,1
157430,https://fr.ulule.com/le-the-des-alpes/,Thés et Infusions 100% Bio,Theys,Artisanat & Cuisine,artisanat_cuisine,prevente,65.0,66.0,16.0,2,0,76,3
195718,https://fr.ulule.com/lancement-de-l-atelier-des-douceurs/,Lancement de L’Atelier des Douceurs,Villenave-d'Ornon,Artisanat & Cuisine,artisanat_cuisine,euros,600.0,280.0,6.0,7,0,25,0
193898,https://fr.ulule.com/conterfleurette-triporteur-a-fleurs/,Un fleurs truck à Nantes 🛻💐,Nantes,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,3640.0,56.0,65,0,11,4
192261,https://fr.ulule.com/nomade-restaurant-metz/,Nomade: Restaurant & comptoir à épices,Metz,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,2160.0,42.0,21,1,23,1
193033,https://fr.ulule.com/l-eco-pain-brasserie-bar/,L'ÉCO PAIN - Brasserie artisanale & Bar,Bournezeau,Artisanat & Cuisine,artisanat_cuisine,euros,6000.0,6715.0,72.0,52,0,25,5
185309,https://fr.ulule.com/un-grand-four-pour-nos-petit-bols/,Un Grand Four pour vos petits bols,,Artisanat & Cuisine,artisanat_cuisine,euros,4600.0,4650.0,11.0,3,1,23,0
192349,https://fr.ulule.com/liqueur-creme-de-riz--saveur-douce-et-cremeuse/,"FLAMINGO, LE BAILEYS CAMARGUAIS",Saint-Gilles,Artisanat & Cuisine,artisanat_cuisine,prevente,52.0,77.0,25.0,14,0,16,13
190765,https://fr.ulule.com/arty-spirits-la-nouvelle-vague-de-la-distillerie-francaise/,"ARTY SPIRITS, LA NOUVELLE VAGUE DE LA DISTILLERIE FRANCAISE",,Artisanat & Cuisine,artisanat_cuisine,prevente,100.0,725.0,200.0,102,1,62,8
188859,https://fr.ulule.com/comptoir-cedra--artisan-vinificateur-de-vins-en-champagne/,"Comptoir Ce/dra, artisan vinificateur de vins en Champagne",,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,8537.0,73.0,47,0,12,3
191082,https://fr.ulule.com/atelierkeramos/,Atelier de céramique Rouen,,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,4447.0,62.0,32,0,20,0
183827,https://fr.ulule.com/clycoffeehouse/,CLY Coffee House,Nantes,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,6470.0,95.0,93,0,26,0
191179,https://fr.ulule.com/fleurdecocon/,Fleur de Cocon - Bougies artisanales et écologiques,,Artisanat & Cuisine,artisanat_cuisine,euros,1500.0,1554.0,27.0,5,0,25,0
193700,https://fr.ulule.com/vegetalisetonassiette/,"Le livre qui t'apprend à végétaliser ton assiette, easy !",Strasbourg,Artisanat & Cuisine,artisanat_cuisine,prevente,50.0,56.0,44.0,40,0,41,11
193436,https://fr.ulule.com/hotel-restaurant-les-arvernes/,Aménagement d'un espace détente/activités,Rochefort-Montagne,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,2470.0,25.0,36,0,10,4
185416,https://fr.ulule.com/hote-italia/,Hote-Italia: Une escapade italienne dans le 18ème à Paris,,Artisanat & Cuisine,artisanat_cuisine,euros,10000.0,11630.0,51.0,37,0,24,9
192085,https://fr.ulule.com/kisume-blanc-le-vin-blanc-effervescent-sans-alcool/,"KISUMÉ Blanc, le vin effervescent 0.0% d'alcool !",Carcassonne,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,2045.0,8.0,4,0,26,0
193515,https://fr.ulule.com/salon-de-the-49/,Cagnotte pour salon de thé à Montmélian,,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,2050.0,13.0,8,0,7,0
190557,https://fr.ulule.com/les-semettes-orleans/,J-J Contribuez à l'ouverture de notre Café-Brunch-Céramique,Orléans,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,5839.0,131.0,83,1,29,1
190846,https://fr.ulule.com/witchy-mama/,"Witchy Mama a besoin de vous, remplissons son chaudron!",,Artisanat & Cuisine,artisanat_cuisine,euros,2800.0,3225.0,55.0,33,0,27,1
191262,https://fr.ulule.com/oscar-et-capucine-la-biscuiterie/,Oscar & Capucine - La Biscuiterie,,Artisanat & Cuisine,artisanat_cuisine,euros,500.0,1580.0,23.0,27,0,20,3
193095,https://fr.ulule.com/staticoffee/,Votre aide pour ramener un peu d'Italie à Quimper,Quimper,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,4740.0,48.0,29,0,10,3
194245,https://fr.ulule.com/designobjetsphaera/,"Sphaera, design et élégance sur vos tables",ROUEN,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,0.0,0.0,0,1,7,0
181894,https://fr.ulule.com/aurelien-plassard-chocolatier/,"Création d'une chocolaterie ""De la fève à la tablette""",Lyon,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,4570.0,37.0,39,0,12,3
191124,https://fr.ulule.com/demenagement-doux-et-cacao-rare/,Prolongations : Encore quelques jours !,Paris,Artisanat & Cuisine,artisanat_cuisine,euros,6000.0,12245.0,155.0,143,1,24,13
179192,https://fr.ulule.com/le-foodtruck-de-candide/,"FoodTruck ""La Fourchette de Candide"" 🚚",Joué-lès-Tours,Artisanat & Cuisine,artisanat_cuisine,euros,4500.0,4525.0,51.0,42,1,33,19
191899,https://fr.ulule.com/fusion-brasserie/,FUSION Brasserie - Bourgbarré,,Artisanat & Cuisine,artisanat_cuisine,euros,6000.0,10130.0,141.0,71,0,23,5
190792,https://fr.ulule.com/les-pepites-de-jule/,Les pépites de Jule,,Artisanat & Cuisine,artisanat_cuisine,euros,2500.0,3289.0,59.0,32,0,17,0
189758,https://fr.ulule.com/alatablededianepartencampagne/,A la table de Diane voit les choses en grand !,Le Mans,Artisanat & Cuisine,artisanat_cuisine,prevente,50.0,50.0,16.0,11,1,32,1
171804,https://fr.ulule.com/aux-des-trinques-bar-a-jeux/,Aux Dés Trinqués - Bar à jeux/bières artisanales à Béthune,Béthune,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3161.0,70.0,49,0,11,0
191257,https://fr.ulule.com/prevente-de-gourmandises/,"Violette Mignonne pâtisserie, à Flers (61)",Flers,Artisanat & Cuisine,artisanat_cuisine,euros,1000.0,1005.0,28.0,17,0,22,2
192123,https://fr.ulule.com/creation-de-la-boutique---atelier-bouton-de-rose/,Création de la Boutique - Atelier Bouton de Rose,Reims,Artisanat & Cuisine,artisanat_cuisine,euros,1000.0,1000.0,16.0,12,0,8,1
190905,https://fr.ulule.com/lentrepot_by_bronwen/,L'Entrepot : atelier de poterie-céramique à Montreuil,Montreuil,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3240.0,51.0,46,1,15,3
183658,https://fr.ulule.com/ao-creations-sucrees/,Salon de thé - Pâtisserie - Brunch ; Objectif septembre 2024,,Artisanat & Cuisine,artisanat_cuisine,euros,3900.0,7208.0,117.0,65,0,11,0
187333,https://fr.ulule.com/un-utilitaire-pour-vos-boulangeres/,Un utilitaire pour vos boulangères !,Longevelle-sur-Doubs,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,5250.0,79.0,31,0,10,1
187553,https://fr.ulule.com/msqrd/,msqrd - Sauces Piquantes Atypiques,Vouillé,Artisanat & Cuisine,artisanat_cuisine,prevente,100.0,219.0,52.0,37,0,15,7
191421,https://fr.ulule.com/le-nekohi-demenage--/,Le Nekohi déménage !,Limoges,Artisanat & Cuisine,artisanat_cuisine,euros,1500.0,2197.0,45.0,48,0,31,9
187961,https://fr.ulule.com/collecte-pepite-chocolaterie-biscuiterie-andresy/,FUTUR CHOCOLATIER - Andrésy,Andrésy,Artisanat & Cuisine,artisanat_cuisine,euros,2000.0,4110.0,83.0,92,0,22,13
185621,https://fr.ulule.com/chessnbar/,"CHESS'NBAR, bar échiquéen à Lille ! OBJECTIF 200% !!",Lille,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,6372.0,125.0,81,1,13,4
185889,https://fr.ulule.com/vin-naturel-ploia/,Vin naturel en vallée des gaves,,Artisanat & Cuisine,artisanat_cuisine,euros,7200.0,7884.0,106.0,98,0,17,1
189878,https://fr.ulule.com/brasserie-lhb/,- LE HIBOU BLOND -,Villemoisson-sur-Orge,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,6612.0,117.0,111,0,27,4
190850,https://fr.ulule.com/chamdodu/,Le Cham' Dodu : À la conquête de l’ouest !,Bordeaux,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,6595.0,43.0,37,1,28,0
174362,https://fr.ulule.com/seahorse-vodka/,"Seahorse: La vodka du Sud, française et responsable!",Sète,Artisanat & Cuisine,artisanat_cuisine,prevente,75.0,87.0,46.0,17,1,17,3
188802,https://fr.ulule.com/aide-pour-la-presence-d-elise-au-salon-baby-a-paris-1/,Aide pour une jeune créatrice,,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,3942.0,45.0,23,0,20,0
190252,https://fr.ulule.com/l-avant-d-apres/,S’amuser en toute sobriété énergétique,Saint-Nazaire,Artisanat & Cuisine,artisanat_cuisine,euros,3000.0,6868.0,36.0,22,0,76,9
188700,https://fr.ulule.com/un-atelier-de-tournage-sur-bois-a-lyon/,Un atelier de tournage sur bois à Lyon,Lyon,Artisanat & Cuisine,artisanat_cuisine,euros,4000.0,5805.0,65.0,59,1,25,8
188360,https://fr.ulule.com/tram130/,Ouverture de TRÂM 130 - Mai 2024,Paris,Artisanat & Cuisine,artisanat_cuisine,euros,15000.0,17010.0,124.0,140,0,47,0
187811,https://fr.ulule.com/ladymerveilles/,Prolongations !!! On finance la machine à glace ensemble?,Saint-Avé,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,10301.0,90.0,106,1,22,13
189120,https://fr.ulule.com/maisondalla/,Cuvées d'ANANAS Innovantes & Engagées,Metz,Artisanat & Cuisine,artisanat_cuisine,prevente,250.0,648.0,208.0,192,1,25,8
175018,https://fr.ulule.com/a-la-louche-restaurant/,"""A la louche"" restaurant et lieu de partage à Saint-Denis",,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,8415.0,84.0,55,0,10,2
160851,https://fr.ulule.com/velcarat-champagne/,Velcarat : Le champagne moderne et engagé,Paris,Artisanat & Cuisine,artisanat_cuisine,euros,3500.0,3707.0,54.0,53,1,37,11
188783,https://fr.ulule.com/blondifood/,"BLONDIFOOD 🍪 - Goûter, brunch & traiteur",Illies,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,5770.0,110.0,161,0,28,3
187724,https://fr.ulule.com/aidez-nous-a-creer-un-domaine-viticole-en-vallee-du-paradis/,Merci a toutes et a tous pour votre soutien !!❤️❤️,Talairan,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,7745.0,51.0,21,1,17,6
186199,https://fr.ulule.com/la-griffe-l-effilochee-francais/,Les meilleures recettes de viandes effilochées !,Villefranche-sur-Saône,Artisanat & Cuisine,artisanat_cuisine,prevente,200.0,230.0,93.0,77,0,37,2
190747,https://fr.ulule.com/loulou-bordeaux/,LOULOU - Pâtisserie ambulante à Bordeaux,Bordeaux,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,5200.0,42.0,43,0,28,0
189792,https://fr.ulule.com/jouvence-patisserie-regressive/,Jouvence - Pâtisserie Régressive,Bordeaux,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,5946.0,96.0,111,1,35,11
187848,https://fr.ulule.com/choque-microbrasserie-taproom/,CHOQUE MICROBRASSERIE & TAPROOM,Guichen,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,9000.0,94.0,81,1,26,6
186411,https://fr.ulule.com/hoppy-tinkers/,"Les Hoppy Tinkers : malt, bières et spectacles à Brissac !",Aubance,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,8646.0,95.0,134,1,40,17
165064,https://fr.ulule.com/wewantsake-whisky/,Un nouveau Whisky du Japon !,,Artisanat & Cuisine,artisanat_cuisine,euros,5000.0,6334.0,31.0,30,0,42,10
188309,https://fr.ulule.com/apero-stage/,"Viens prendre l'apéro, c'est pour mon stage !",Montauban,Artisanat & Cuisine,artisanat_cuisine,euros,935.0,1747.0,51.0,70,1,46,31
190891,https://fr.ulule.com/voici-le-lien-pour-participer-au-projet-qui-deviendra-aussi-le-votre/,"""Chez Paulette"" boutique/salon de thé vintage à la maison 🩷",Le Mans,Artisanat & Cuisine,artisanat_cuisine,euros,1500.0,1544.0,38.0,62,0,17,0
182056,https://fr.ulule.com/atelier-tour-de-la-terre/,L'atelier Tour de la Terre s'agrandit ! J-2,,Artisanat & Cuisine,artisanat_cuisine,euros,8000.0,8377.0,40.0,21,0,58,4
189470,https://fr.ulule.com/charlottes-zeste-devidence/,Zeste d'Evidence 🍋 Les charlottes 100% transparentes,Lyon,Artisanat & Cuisine,artisanat_cuisine,prevente,10.0,12.0,10.0,7,1,33,5
